typ,    seq#,  sec. ms,   mV,ev,^,pre, addr,i,dcc                       ,TCS,TS1,TS2,TCE,J1,J2,p,P,ch1   ,ch2                    
PKT,   94200,  590.790,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94201,  590.797,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94202,  590.803,13100,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94203,  590.809,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94204,  590.815,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94205,  590.821,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94206,  590.827,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94207,  590.833,13100,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94208,  590.839,13100,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94209,  590.845,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94210,  590.851,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94211,  590.857,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94212,  590.863,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94213,  590.869,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94214,  590.875,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94215,  590.881,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94216,  590.887,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94217,  590.893,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94218,  590.899,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94219,  590.905,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94220,  590.912,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94221,  590.918,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94222,  590.924,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94223,  590.930,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94224,  590.936,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94225,  590.942,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94226,  590.948,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94227,  590.954,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94228,  590.960,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94229,  590.966,13000,00,f, 12,  254,:,feff9d8d0110              , 26, 83,190,460,83,30,+,+,2da5  ,3a782b36e493           
PKT,   94230,  590.977,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94231,  590.983,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94232,  590.989,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94233,  590.995,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94234,  591.001,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94235,  591.007,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94236,  591.013,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94237,  591.019,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94238,  591.025,13000,00,f, 12,  254,:,fed03e72ef89caff7c4d      , 26, 82,189,460, 1, 1,+,+,d2ac  ,8e9c659a74c5           
PKT,   94239,  591.041,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94240,  591.047,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94241,  591.053,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94242,  591.059,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94243,  591.065,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94244,  591.071,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94245,  591.077,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94246,  591.083,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94247,  591.089,13000,00,f, 12,  254,:,fed03e72ef89cafe064274    , 26, 92,199,460,10,10,+,+,9a1d  ,b44e5c698e56           
PKT,   94248,  591.107,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94249,  591.113,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94250,  591.119,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94251,  591.125,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94252,  591.131,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94253,  591.137,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94254,  591.143,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94255,  591.149,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94256,  591.155,13000,00,f, 12,  254,:,fe01ff                    , 26, 78,186,460,14,13,+,+,b46a  ,cc71662eb478           
PKT,   94257,  591.161,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94258,  591.168,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94259,  591.174,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94260,  591.180,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94261,  591.186,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94262,  591.192,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94263,  591.198,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94264,  591.204,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94265,  591.210,13000,00,f, 12,  254,:,fe01ff                    , 27, 78,185,460, 0, 1,+,+,5c1e  ,3ad16678aa9a           
PKT,   94266,  591.216,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94267,  591.222,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94268,  591.228,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94269,  591.234,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94270,  591.240,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94271,  591.246,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94272,  591.252,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94273,  591.258,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94274,  591.264,13000,00,f, 12,  254,:,fe01ff                    , 27, 80,187,460, 2, 2,+,+,5c6a  ,9599aca3cca3           
PKT,   94275,  591.270,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94276,  591.276,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94277,  591.283,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94278,  591.289,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94279,  591.295,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94280,  591.301,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94281,  591.307,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94282,  591.313,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94283,  591.319,13000,00,f, 12,  254,:,fe01ff                    , 26, 78,185,460, 2, 2,+,+,9672  ,5ad48da5a3ac           
PKT,   94284,  591.325,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94285,  591.331,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94286,  591.337,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94287,  591.343,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94288,  591.349,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94289,  591.355,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94290,  591.361,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94291,  591.367,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94292,  591.373,13000,00,f, 12,  254,:,fe01ff                    , 26, 77,185,460, 1, 0,+,+,6c4b  ,a353aca656ac           
PKT,   94293,  591.379,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94294,  591.385,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94295,  591.391,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94296,  591.397,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94297,  591.404,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94298,  591.410,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94299,  591.416,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94300,  591.422,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94301,  591.428,13000,00,f, 12,  254,:,fe01ff                    , 26, 80,187,460, 3, 2,+,+,93b8  ,36c6aca665cc           
PKT,   94302,  591.434,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94303,  591.440,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94304,  591.446,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94305,  591.452,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94306,  591.458,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94307,  591.464,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94308,  591.470,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94309,  591.476,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94310,  591.482,13000,00,f, 12,  254,:,fee03e72ef89cac3ea5087    , 26, 80,187,460, 0, 0,+,+,2e33  ,3333acacac99           
PKT,   94311,  591.500,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94312,  591.506,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94313,  591.512,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94314,  591.518,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94315,  591.524,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94316,  591.530,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94317,  591.536,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94318,  591.542,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94319,  591.548,13000,00,f, 12,  255,i,ff00ff                    , 27,   ,   ,454,  ,  , , ,      ,                       
PKT,   94320,  591.554,13000,00,f, 12,  255,i,ff00ff                    , 26,   ,   ,454,  ,  , , ,      ,                       
PKT,   94321,  591.561,13000,00,f, 12,  255,i,ff00ff                    , 27,   ,   ,454,  ,  , , ,      ,                       
PKT,   94322,  591.567,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94323,  591.573,13000,00,f, 12, 1002,S,c3ea3f8096                , 30,   ,187,454,  , 0, ,+,      ,0f0f                   
PKT,   94324,  591.582,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94325,  591.588,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94326,  591.594,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94327,  591.600,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94328,  591.606,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94329,  591.612,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94330,  591.618,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94331,  591.624,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94332,  591.630,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94333,  591.636,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94334,  591.642,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94335,  591.648,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94336,  591.655,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94337,  591.661,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94338,  591.667,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94339,  591.673,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94340,  591.679,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94341,  591.685,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94342,  591.691,13000,00,f, 12,  254,:,feff9d8d0110              , 26,   ,   ,460,  ,  , , ,      ,                       
PKT,   94343,  591.701,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94344,  591.708,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94345,  591.714,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94346,  591.720,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94347,  591.726,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94348,  591.732,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94349,  591.738,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94350,  591.744,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94351,  591.750,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94352,  591.756,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94353,  591.762,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94354,  591.768,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94355,  591.774,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94356,  591.780,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94357,  591.786,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94358,  591.792,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94359,  591.798,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94360,  591.804,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94361,  591.810,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94362,  591.816,13000,00,f, 12, 1002,f,c3ea80a9                  , 30,   ,184,454,  , 3, ,+,      ,0f0f                   
PKT,   94363,  591.824,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94364,  591.831,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94365,  591.837,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94366,  591.843,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94367,  591.849,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94368,  591.855,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94369,  591.861,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94370,  591.867,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94371,  591.873,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94372,  591.879,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94373,  591.885,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94374,  591.891,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94375,  591.897,13000,00,f, 12,  254,:,feff9d8d0110              , 26,   ,   ,460,  ,  , , ,      ,                       
PKT,   94376,  591.908,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94377,  591.914,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94378,  591.920,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94379,  591.926,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94380,  591.932,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94381,  591.938,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94382,  591.944,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94383,  591.950,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94384,  591.956,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94385,  591.962,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94386,  591.968,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94387,  591.974,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94388,  591.980,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94389,  591.986,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94390,  591.992,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94391,  591.998,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94392,  592.005,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94393,  592.011,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94394,  592.017,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94395,  592.023,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94396,  592.029,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94397,  592.035,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94398,  592.041,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94399,  592.047,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94400,  592.053,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,   94401,  592.059,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94402,  592.065,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,   94403,  592.071,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
